BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Manhattan,POINT (-73.97200456046781 40.74959573505201),1,1761,106,4,74,28,12,MN01305,E 42 ST,2 AV,-73.97200600000001,40.749604,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94905356554186 40.78859672654276),1,1762,111,8,68,30,13,MN01308,LEXINGTON AV,E 100 ST,-73.949055,40.788605,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94516656472673 40.807947722501986),1,1763,110,9,70,30,13,MN01309,MALCOLM X BLVD,W 125 ST,-73.94516800000001,40.807956,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94824456306945 40.829114718768615),1,1764,109,7,71,30,13,MN01310,BROADWAY,W 149 ST,-73.948246,40.829122999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9974495517533 40.75668273513924),1,1765,104,3,75,27,10,MN01311,10 AV,W 37 ST,-73.997451,40.756691,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.91762457079876 40.868982710392025),1,1766,112,10,72,31,13,MN01313,BROADWAY,W 213 ST,-73.917626,40.868990999999994,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93861156861684 40.78819072652638),1,1767,111,8,68,30,13,MN01315,E 105 ST,FDR DR,-73.938613,40.788199,AE,,2.0
Manhattan,POINT (-73.94548556308476 40.832505717755936),1,1768,109,7,71,31,13,MN01316,W 155 ST,BROADWAY,-73.945487,40.832514,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93550556847983 40.803448723188886),1,1769,111,8,68,30,13,MN01317,E 125 ST,3 AV,-73.935507,40.803457,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.93637256778193 40.81208172192422),1,1770,111,9,70,30,13,MN01319,E 135 ST,MADISON AV,-73.936374,40.812090000000005,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4.0
Manhattan,POINT (-73.97617255888868 40.74500273593602),1,1771,106,2,73,28,12,MN0132,E 34 ST,2 AV,-73.976174,40.745011,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.91302057110548 40.87219170876154),1,1772,112,10,72,31,13,MN01320,BROADWAY,W 220 ST,-73.913022,40.8722,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93667956786379 40.812461721740604),1,1773,111,9,70,30,13,MN01321,E 135 ST,MADISON AV,-73.93668100000001,40.812470000000005,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.94906556514135 40.7849557273102),1,1774,108,5,68,29,12,MN01322,E 96 ST,3 AV,-73.949067,40.784964,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.9670855589005 40.80397172445337),1,1775,107,7,69,31,10,MN01323,BROADWAY,W 110 ST,-73.967087,40.803979999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93932756674354 40.816460720537584),1,1776,110,9,70,30,13,MN01325,MALCOLM X BLVD,W 139 ST,-73.939329,40.816469,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.95777256197863 40.803871724419935),1,1777,110,9,70,30,13,MN01327,MANHATTAN AV,W 114 ST,-73.957774,40.80388,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95428756337436 40.786884727615),1,1778,108,4,68,29,12,MN01328,MADISON AV,E 95 ST,-73.954289,40.786893,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94418856562903 40.809284722502326),1,1779,110,9,70,30,13,MN01330,MALCOLM X BLVD,W 127 ST,-73.94419,40.809293,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94022456592596 40.81522472102589),1,1780,110,9,70,30,13,MN01331,MALCOLM X BLVD,W 137 ST,-73.940226,40.815233,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94132656596697 40.813715721372425),1,1781,110,9,70,30,13,MN01332,MALCOLM X BLVD,W 135 ST,-73.941328,40.813724,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95652256200695 40.80528672382058),1,1782,110,9,70,30,13,MN01333,MANHATTAN AV,W 116 ST,-73.956524,40.805295,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94691856524996 40.79696172466768),1,1783,111,8,68,30,13,MN01334,MADISON AV,E 111 ST,-73.94691999999999,40.79697,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.97781055763556 40.763242732757924),1,1784,105,4,75,28,12,MN01335,6 AV,W 55 ST,-73.977812,40.763251000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95070956505397 40.771599730339005),1,1785,108,5,76,28,12,MN01336,E 79 ST,YORK AV,-73.950711,40.771608,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98849755328825 40.774550730811434),1,1786,107,6,67,31,10,MN01337,WEST END AV,W 64 ST,-73.988499,40.774559,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94029856747179 40.78890972627905),1,1787,111,8,68,30,13,MN01338,E 105 ST,1 AV,-73.9403,40.788918,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2.0
Manhattan,POINT (-73.98031155798914 40.73892173746638),1,1788,106,2,74,28,12,MN0134,2 AV,E 25 ST,-73.980313,40.738929999999996,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-74.00245155185493 40.72802474063325),1,1789,102,3,66,26,10,MN01340,W HOUSTON ST,6 AV,-74.002453,40.728033,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98883555598961 40.72180874127947),1,1790,103,1,65,26,7,MN01342,ALLEN ST,STANTON ST,-73.988837,40.721817,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96173155975625 40.805679723791116),1,1791,109,7,70,30,10,MN01343,AMSTERDAM AV,W 114 ST,-73.961733,40.805688,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.0114205490937 40.71882674225995),1,1792,101,1,66,26,10,MN01344,HARRISON ST,WEST ST,-74.011422,40.718835,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-73.94544556511207 40.81324072164939),1,1793,110,9,70,30,13,MN01345,ADAM CLAYTON POWELL BLVD,W 132 ST,-73.945447,40.813249,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94041856825365 40.789881725985026),1,1794,111,8,68,29,13,MN01347,E 106 ST,1 AV,-73.94041999999999,40.78989,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.98822655343105 40.768851731752385),1,1795,104,3,67,27,10,MN01348,W 57 ST,10 AV,-73.988228,40.76886,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94156356567319 40.823104720062396),1,1796,110,9,71,30,13,MN01349,FREDERICK DOUGLASS BLVD,W 145 ST,-73.941565,40.823113,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98122955762715 40.73763673779564),1,1797,106,2,74,28,12,MN0135,2 AV,E 23 ST,-73.98123100000001,40.737645,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94624956443727 40.81670172158529),1,1798,110,9,70,30,13,MN01350,FREDERICK DOUGLASS BLVD,W 135 ST,-73.946251,40.81671,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.9714955601942 40.74360273617158),1,1799,106,4,74,27,12,MN01351,FDR DR SRV RD,E 35 ST,-73.971497,40.743611,AE,,1.0
Manhattan,POINT (-73.95550356077376 40.81984172113879),1,1800,109,7,70,31,13,MN01353,BROADWAY,W 135 ST,-73.955505,40.81985,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.95396456156703 40.821946720325535),1,1801,109,7,70,31,13,MN01354,BROADWAY,W 138 ST,-73.95396600000001,40.821954999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94264756565448 40.81706872073457),1,1802,110,9,70,30,13,MN01355,ADAM CLAYTON POWELL BLVD,W 138 ST,-73.942649,40.817077000000005,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.97954755887275 40.72328474093154),1,1803,103,2,74,26,12,MN01356,AV C,E 6 ST,-73.979549,40.723293,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2.0
Manhattan,POINT (-73.98685455415884 40.77894272954362),1,1804,107,6,67,27,10,MN01358,W 70 ST,FREEDOM PL,-73.986856,40.778951,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95463156153059 40.82038672103266),1,1805,109,7,70,31,13,MN01359,BROADWAY,W 135 ST,-73.954633,40.820395,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9825695579591 40.735795737991495),1,1806,106,2,74,28,12,MN0136,2 AV,E 20 ST,-73.982571,40.735803999999995,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.95469856140257 40.81981572102237),1,1807,109,7,70,31,13,MN01360,W 135 ST,BROADWAY,-73.9547,40.819824,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98905855649596 40.72247174117094),1,1808,103,1,65,26,7,MN01361,ALLEN ST,E HOUSTON ST,-73.98906,40.72248,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97386056120115 40.73077773882666),1,1809,106,4,74,27,12,MN01364,AV C,FDR DR,-73.973862,40.730786,AE,,1.0
Manhattan,POINT (-73.95237656371401 40.78946572698792),1,1810,111,8,68,30,13,MN01365,MADISON AV,E 99 ST,-73.952378,40.789474,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99744755381191 40.713358743164775),1,1811,103,1,65,26,7,MN01366,EAST BROADWAY,CATHERINE ST,-73.997449,40.713367,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95525856458954 40.773519730183),1,1812,108,5,73,28,12,MN01368,E 79 ST,2 AV,-73.95526,40.773528000000006,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93058856684783 40.84831971435942),1,1813,112,10,72,31,13,MN01369,AMSTERDAM AV,W 181 ST,-73.93059000000001,40.848328,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98522655724344 40.73213873941629),1,1814,103,2,66,27,12,MN0137,2 AV,E 14 ST,-73.985228,40.732147,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9867065572797 40.72544274011536),1,1815,103,2,74,27,12,MN01370,1 AV,E 4 ST,-73.986708,40.725451,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.95661156158843 40.81312872211426),1,1816,109,7,69,30,13,MN01371,AMSTERDAM AV,W 125 ST,-73.956613,40.813137,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95750056095054 40.81141372257379),1,1817,109,7,69,30,13,MN01372,AMSTERDAM AV,W 123 ST,-73.957502,40.811422,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95662456421263 40.766717731677595),1,1818,108,5,76,28,12,MN01373,1 AV,E 70 ST,-73.956626,40.766726,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00745055053041 40.7279927404292),1,1819,102,3,66,27,10,MN01374,KING ST,HUDSON ST,-74.007452,40.728001,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.93916056724515 40.80213472359502),1,1820,111,9,68,30,13,MN01375,LEXINGTON AV,E 122 ST,-73.939162,40.802143,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.96032756317317 40.769515730811634),1,1821,108,4,76,28,12,MN01376,E 72 ST,3 AV,-73.960329,40.769524,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.00626655088533 40.716846742904025),1,1822,101,1,66,26,10,MN01377,CHURCH ST,WORTH ST,-74.006268,40.716854999999995,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98728355778321 40.71294974251551),1,1823,103,1,65,26,7,MN01378,MADISON ST,CLINTON ST,-73.987285,40.712958,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98460355723499 40.73207673885683),1,1824,103,2,74,27,12,MN0138,E 14 ST,2 AV,-73.984605,40.732085,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98760355665246 40.72887273973761),1,1825,103,2,66,27,12,MN0139,2 AV,E 9 ST,-73.987605,40.728881,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.01393254861644 40.7174057428169),1,1826,101,1,66,26,10,MN01396,NORTH END AV,CHAMBERS ST,-74.01393399999999,40.717414,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-73.98756255578506 40.73300173918002),1,1827,103,2,66,27,12,MN0140,3 AV,E 14 ST,-73.987564,40.73301,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94210856387133 40.8423297158378),1,1828,112,10,71,31,13,MN01408,FT WASHINGTON AV,W 168 ST,-73.94211,40.842338,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94076656560703 40.830746718118085),1,1829,112,7,71,30,13,MN01426,W 155 ST,EDGECOMBE AV,-73.940768,40.830754999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94047756525143 40.83082971831234),1,1830,112,7,71,30,13,MN01428,EDGECOMBE AV,W 155 ST,-73.94047900000001,40.830838,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96791755788553 40.80279572484765),1,1831,107,6,69,31,10,MN01429,BROADWAY,W 108 ST,-73.967919,40.802803999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95590756147476 40.8136467218683),1,1832,109,7,70,30,13,MN01430,AMSTERDAM AV,W 125 ST,-73.95590899999999,40.813655,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94781456602075 40.77110372981974),1,1833,108,5,76,28,12,MN01434,E 80 ST,EAST END AV,-73.947816,40.771112,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94781456591421 40.77481172958667),1,1834,108,5,76,28,12,MN01436,YORK AV,E 84 ST,-73.947816,40.77482,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99268155565804 40.712718743194436),1,1835,103,1,65,26,7,MN01447,PIKE ST,MADISON ST,-73.992683,40.712727,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9426585640957 40.83154171804949),1,1836,112,7,71,30,13,MN01450,W 155 ST,AMSTERDAM AV,-73.94266,40.83155,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99244755614065 40.7142417425901),1,1837,103,1,65,26,7,MN01451,PIKE ST,DIVISION ST,-73.992449,40.71425,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97858055862548 40.744866736245676),1,1838,106,2,73,28,12,MN01455,3 AV,E 33 ST,-73.97858199999999,40.744875,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.92005557018359 40.86791871024291),1,1839,112,10,72,31,13,MN01462,BROADWAY,ISHAM ST,-73.920057,40.867927,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.98040055697055 40.759713733678566),1,1840,105,4,75,27,12,MN01463,6 AV,W 50 ST,-73.980402,40.759722,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97201455989763 40.76202673257304),1,1841,105,4,73,28,12,MN01467,E 57 ST,MADISON AV,-73.972016,40.762035,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98282655784432 40.738575738173395),1,1842,106,2,74,28,12,MN0147,E 23 ST,3 AV,-73.982828,40.738584,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9820455564277 40.74884873562181),1,1843,106,4,75,28,12,MN01473,MADISON AV,E 36 ST,-73.982047,40.748857,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94929356454669 40.80228572402616),1,1844,110,9,70,30,13,MN01477,MALCOLM X BLVD,W 116 ST,-73.94929499999999,40.802294,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93597256759863 40.82555371943812),1,1845,110,9,71,30,13,MN01478,ADAM CLAYTON POWELL BLVD,W 151 ST,-73.935974,40.825562,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98086155697557 40.759083733407756),1,1846,105,4,75,27,12,MN01481,6 AV,W 49 ST,-73.980863,40.759091999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-74.01610154876414 40.70497574549354),1,1847,101,1,65,26,10,MN01482,BATTERY PL,WEST ST,-74.016103,40.704984,AE,,1.0
Manhattan,POINT (-73.96987656147223 40.748045735033884),1,1848,106,4,74,28,12,MN01483,E 41 ST,1 AV,-73.96987800000001,40.748053999999996,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.91811657094367 40.864003710497165),1,1849,112,10,72,31,13,MN01484,W 207 ST,10 AV,-73.918118,40.864012,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.91815357035502 40.8640237105136),1,1850,112,10,72,31,13,MN01485,W 207 ST,10 AV,-73.918155,40.864032,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.91859757051604 40.864431710562066),1,1851,112,10,72,31,13,MN01486,W 207 ST,10 AV,-73.918599,40.86444,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.91863457015963 40.864455711298696),1,1852,112,10,72,31,13,MN01487,W 207 ST,10 AV,-73.91863599999999,40.864464,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.93927456702426 40.810657722482425),1,1853,110,9,70,30,13,MN01488,5 AV,W 132 ST,-73.939276,40.810666,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9866955561553 40.733672738726824),1,1854,106,2,74,27,12,MN01492,3 AV,E 14 ST,-73.98669699999999,40.733681,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98973255492498 40.73380973857214),1,1855,103,2,66,27,12,MN01493,4 AV,E 13 ST,-73.989734,40.733818,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.943716563452 40.83881471647582),1,1856,112,7,71,31,13,MN01494,FT WASHINGTON AV,W 164 ST,-73.943718,40.838823,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98408755648286 40.749288735844736),1,1857,105,4,75,27,12,MN01495,5 Av,W 35 St,-73.984089,40.749297,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98268755613859 40.751209735462396),1,1858,105,4,75,27,12,MN01498,5 Av,W 38 St,-73.98268900000001,40.751218,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9824755563488 40.751424735187484),1,1859,105,4,75,27,12,MN01499,5 Av,W 39 St,-73.982477,40.751433,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98005655808284 40.74282273652621),1,1860,106,2,74,28,12,MN0150,3 AV,E 29 ST,-73.980058,40.742831,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98231955666581 40.75171473544456),1,1861,105,4,75,27,12,MN01500,5 Av,W 39 St,-73.982321,40.751723,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98024955768553 40.75455473420527),1,1862,105,4,75,27,12,MN01503,5 Av,W 44 St,-73.980251,40.754563,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97811755829606 40.75746573361659),1,1863,105,4,75,27,12,MN01504,5 Av,W 48 St,-73.97811899999999,40.757474,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9776345582207 40.75813373360503),1,1864,105,4,75,27,12,MN01506,5 Av,W 49 St,-73.977636,40.758142,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9765775577888 40.75957773340133),1,1865,105,4,75,27,12,MN01512,5 Av,W 52 St,-73.976579,40.759586,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97614555808023 40.760175732972215),1,1866,105,4,75,27,12,MN01514,5 Av,W 52 St,-73.976147,40.760184,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97537055801307 40.761254732804375),1,1867,105,4,75,28,12,MN01515,5 Av,W 54 St,-73.975372,40.761263,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97384755923909 40.76333973299146),1,1868,105,4,75,28,12,MN01519,5 Av,W 58 St,-73.973849,40.763348,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97843855811561 40.745947736387755),1,1869,106,2,73,28,12,MN0153,E 34 ST,3 AV,-73.97844,40.745956,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98870555540498 40.7410537378025),1,1870,105,2,75,28,12,MN01534,E 23 ST,BROADWAY,-73.98870699999999,40.741062,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9795185568341 40.75556173441938),1,1871,105,4,75,27,12,MN01536,5 Av,W 45 St,-73.97952,40.75557,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97928055743635 40.755890734674075),1,1872,105,4,75,27,12,MN01537,5 Av,W 46 St,-73.979282,40.755899,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97636755873478 40.74789473548986),1,1873,106,4,73,28,12,MN0154,3 AV,E 37 ST,-73.97636899999999,40.747903,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95863256106023 40.81484972175272),1,1874,109,7,69,30,13,MN01548,BROADWAY,TIEMANN PL,-73.958634,40.814858,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99730355469009 40.712100743692844),1,1875,103,1,65,26,7,MN01549,MADISON ST,CATHERINE ST,-73.99730500000001,40.712109000000005,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.92855156687838 40.86471471072352),1,1876,112,10,72,31,13,MN01550,BROADWAY,ARDEN ST,-73.92855300000001,40.864723,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98359655602528 40.76116673353051),1,1877,105,4,75,27,12,MN01554,W 50 ST,7 AV,-73.983598,40.761175,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96808656120689 40.75922273315236),1,1878,106,4,73,28,12,MN01559,3 AV,E 55 ST,-73.968088,40.759231,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98230255956241 40.71345374236435),1,1879,103,2,65,26,7,MN01561,MADISON ST,JACKSON ST,-73.982304,40.713462,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93625756752677 40.814439720924376),1,1880,111,9,70,30,13,MN01562,5 AV,E 138 ST,-73.93625899999999,40.814448,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
Manhattan,POINT (-73.95083656334356 40.81043472230919),1,1881,110,9,70,30,13,MN01563,FREDERICK DOUGLASS BLVD,W 125 ST,-73.950838,40.810443,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.97382155983165 40.74379473609887),1,1882,106,2,74,28,12,MN01564,E 34 ST,1 AV,-73.973823,40.743803,AE,,2.0
Manhattan,POINT (-73.97388356036603 40.74404073621085),1,1883,106,2,74,28,12,MN01565,E 34 ST,1 AV,-73.973885,40.744049,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2.0
Manhattan,POINT (-74.00886254997243 40.72590474123614),1,1885,102,3,66,27,10,MN01570,SPRING ST,GREENWICH ST,-74.008864,40.725913,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1.0
Manhattan,POINT (-73.96136456062398 40.8020107247365),1,1886,109,7,69,30,10,MN01571,W 110 ST,MORNINSIDE DR,-73.961366,40.802019,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9863875576329 40.71572374252398),1,1887,103,1,65,26,12,MN01573,GRAND ST,CLINTON ST,-73.986389,40.715732,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94510356608968 40.78722072656596),1,1888,111,8,68,29,13,MN01575,2 AV,E 100 ST,-73.945105,40.787228999999996,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98203355801995 40.73185773935972),1,1889,106,4,74,27,12,MN01576,1 AV,E 15 ST,-73.982035,40.731866,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.96318156036608 40.7939507265673),1,1890,107,7,69,30,10,MN01577,CENTRAL PARK WEST,W 100 ST,-73.963183,40.793959,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95116356290887 40.82055072014762),1,1891,109,7,70,31,13,MN01578,AMSTERDAM AV,W 138 ST,-73.951165,40.820559,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94284656413481 40.84047771622193),1,1892,112,10,72,31,13,MN01579,FT WASHINGTON AV,W 165 ST,-73.942848,40.840486,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97314955941928 40.75232173451022),1,1893,106,4,73,28,12,MN0158,3 AV,E 45 ST,-73.973151,40.75233,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98313455696015 40.739071737246746),1,1894,106,2,75,28,12,MN01580,3 AV,E 23 ST,-73.983136,40.73908,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.98459855778923 40.715191742356566),1,1895,103,1,65,26,12,MN01581,GRAND ST,PITT ST,-73.9846,40.7152,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98911555665029 40.72322074074935),1,1896,103,2,66,26,12,MN01582,E HOUSTON ST,@ 1ST AVE,-73.98911700000001,40.723228999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99204855630028 40.716405742799346),1,1897,103,1,65,26,7,MN01583,ALLEN ST,HESTER ST,-73.99205,40.716414,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9598375598494 40.8170817214982),1,1898,109,7,70,31,13,MN01584,ST CLAIR PL,W 125 ST,-73.959839,40.81709,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94242756742922 40.790860725945876),1,1899,111,8,68,29,13,MN01585,2 AV,E 106 ST,-73.942429,40.790869,AE,,3.0
Manhattan,POINT (-73.93881656757253 40.7958497247939),1,1900,111,8,68,30,13,MN01586,2 AV,E 115 ST,-73.93881800000001,40.795858,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3.0
